,infections C1,infections C2,infections C3,infections C4,AV total mileage,SCC C1,SCC C2,SCC C3,SCC C4,OM C1,OM C3,OM C4,deaths C1,deaths C2,deaths C3,deaths C4,VSL C1,VSL C2,VSL C3,VSL C4,externalities C1,externalities C2,externalities C3,externalities C4,OM C2,total C1,total C2,total C3,total C4
58,109,83,68,97,2013497.6430234439,316338.94800588477,632677.8960117695,361239.9454453076,466648.824126528,17048389.40668889,18860537.28540999,17048389.40668889,3.7278000000000002,2.8386,2.3256,3.3174,43242480.0,32927760.0,26976960.0,38481840.0,170558.78074799996,341117.5614959999,371908.5450503444,170558.78074799996,34096778.81337778,60777767.13544278,67998334.27088556,46570645.77590564,56167437.01156342
59,94,95,81,81,2017755.1930392454,316338.94800588477,632677.8960117695,361334.88881065993,466648.824126528,17048389.40668889,18864369.080424212,17048389.40668889,3.2148000000000003,3.249,2.7702,2.7702,37291680.00000001,37688400.0,32134320.0,32134320.0,170558.78074799996,341117.5614959999,372334.30005192454,170558.78074799996,34096778.81337778,54826967.135442786,72758974.27088556,51732358.2692868,49819917.01156342
60,101,90,78,83,2002542.2121079667,316338.94800588477,632677.8960117695,360995.6393358924,466648.824126528,17048389.40668889,18850677.397586063,17048389.40668889,3.4542,3.0780000000000003,2.6676,2.8386,40068720.0,35704800.0,30944160.000000004,32927760.0,170558.78074799996,341117.5614959999,370813.00195879664,170558.78074799996,34096778.81337778,57604007.13544278,70775374.27088556,50526646.03888075,50613357.01156342
61,161,86,68,110,2019465.9188441697,316338.94800588477,632677.8960117695,361373.03799610975,466648.824126528,17048389.40668889,18865908.733648643,17048389.40668889,5.5062,2.9412000000000003,2.3256,3.762,63871920.0,34117920.0,26976960.0,43639200.0,170558.78074799996,341117.5614959999,372505.37263241695,170558.78074799996,34096778.81337778,81407207.13544278,69188494.27088556,46576747.14427717,61324797.01156342
62,104,91,73,76,2013937.8924096413,316338.94800588477,632677.8960117695,361249.76300661976,466648.824126528,17048389.40668889,18860933.50985757,17048389.40668889,3.5568,3.1122,2.4966,2.5992,41258880.0,36101520.0,28960560.0,30150720.000000004,170558.78074799996,341117.5614959999,371952.5699889641,170558.78074799996,34096778.81337778,58794167.13544278,71172094.27088556,48554695.84285315,47836317.01156343
63,121,74,61,82,2019691.4286134234,316338.94800588477,632677.8960117695,361378.0668639641,466648.824126528,17048389.40668889,18866111.69244097,17048389.40668889,4.1382,2.5308,2.0862000000000003,2.8044000000000002,48003120.00000001,29357280.000000004,24199920.000000004,32531040.000000004,170558.78074799996,341117.5614959999,372527.9236093423,170558.78074799996,34096778.81337778,65538407.135442786,64427854.27088555,43799937.68291427,50216637.01156343
64,100,67,57,63,2009783.7311034857,316338.94800588477,632677.8960117695,361157.1252094925,466648.824126528,17048389.40668889,18857194.76468203,17048389.40668889,3.42,2.2914,1.9494,2.1546000000000003,39672000.0,26580240.0,22613040.0,24993360.000000004,170558.78074799996,341117.5614959999,371537.15385834855,170558.78074799996,34096778.81337778,57207287.13544278,61650814.27088555,42202929.04374987,42678957.01156343
65,114,71,60,74,2021920.17771669,316338.94800588477,632677.8960117695,361427.767968967,466648.824126528,17048389.40668889,18868117.566633914,17048389.40668889,3.8988,2.4282,2.052,2.5308,45226080.0,28167120.0,23803200.0,29357280.000000004,170558.78074799996,341117.5614959999,372750.798519669,170558.78074799996,34096778.81337778,62761367.13544278,63237694.27088555,43405496.13312255,47042877.01156343
66,115,93,77,80,2024023.0123453774,316338.94800588477,632677.8960117695,361474.6611811867,466648.824126528,17048389.40668889,18870010.11779973,17048389.40668889,3.9330000000000003,3.1806,2.6334,2.736,45622800.0,36894960.0,30547440.0,31737600.000000004,170558.78074799996,341117.5614959999,372961.0819825377,170558.78074799996,34096778.81337778,63158087.13544278,71965534.27088556,50151885.86096346,49423197.01156343
67,132,99,85,95,2004400.998969505,316338.94800588477,632677.8960117695,361037.09028290474,466648.824126528,17048389.40668889,18852350.305761445,17048389.40668889,4.5144,3.3858,2.907,3.249,52367040.0,39275280.0,33721200.0,37688400.0,170558.78074799996,341117.5614959999,370998.8806449505,170558.78074799996,34096778.81337778,69902327.13544278,74345854.27088556,53305586.27668929,55373997.01156342
68,136,112,81,66,2004768.014011594,316338.94800588477,632677.8960117695,361045.27471834334,466648.824126528,17048389.40668889,18852680.619299326,17048389.40668889,4.6512,3.8304,2.7702,2.2572,53953920.0,44432640.0,32134320.0,26183520.0,170558.78074799996,341117.5614959999,371035.5821491594,170558.78074799996,34096778.81337778,71489207.13544278,79503214.27088556,51719081.47616683,43869117.01156342
69,143,103,77,77,2002200.1031820173,316338.94800588477,632677.8960117695,360988.0103068438,466648.824126528,17048389.40668889,18850369.499552708,17048389.40668889,4.8906,3.5226,2.6334,2.6334,56730960.0,40862160.0,30547440.0,30547440.0,170558.78074799996,341117.5614959999,370778.7910662017,170558.78074799996,34096778.81337778,74266247.13544278,75932734.27088556,50129576.300925754,48233037.01156342
70,110,97,86,75,1997081.4944171584,316338.94800588477,632677.8960117695,360873.8653313874,466648.824126528,17048389.40668889,18845762.751664333,17048389.40668889,3.762,3.3174,2.9412000000000003,2.565,43639200.0,38481840.0,34117920.0,29754000.0,170558.78074799996,341117.5614959999,370266.9301897158,170558.78074799996,34096778.81337778,61174487.13544278,73552414.27088556,53694823.547185436,47439597.01156342
71,118,59,49,84,2011045.539772429,316338.94800588477,632677.8960117695,361185.26354280993,466648.824126528,17048389.40668889,18858330.392484076,17048389.40668889,4.0356000000000005,2.0178000000000003,1.6758,2.8728000000000002,46812960.00000001,23406480.000000004,19439280.0,33324480.000000004,170558.78074799996,341117.5614959999,371663.33472524286,170558.78074799996,34096778.81337778,64348247.135442786,58477054.27088555,39030458.99075213,51010077.01156343
72,147,80,64,105,2025549.0077279632,316338.94800588477,632677.8960117695,361508.69087821833,466648.824126528,17048389.40668889,18871383.51364406,17048389.40668889,5.0274,2.736,2.1888,3.591,58317840.0,31737600.000000004,25390080.0,41655600.0,170558.78074799996,341117.5614959999,373113.68152079626,170558.78074799996,34096778.81337778,75853127.13544278,66808174.27088555,44996085.88604307,59341197.01156342
73,118,83,74,100,2016643.7666789496,316338.94800588477,632677.8960117695,361310.10400282533,466648.824126528,17048389.40668889,18863368.796699945,17048389.40668889,4.0356000000000005,2.8386,2.5308,3.42,46812960.00000001,32927760.0,29357280.000000004,39672000.0,170558.78074799996,341117.5614959999,372223.1574158949,170558.78074799996,34096778.81337778,64348247.135442786,67998334.27088556,48954182.05811867,57357597.01156342
74,121,91,74,84,2008632.0136965585,316338.94800588477,632677.8960117695,361131.44191131805,466648.824126528,17048389.40668889,18856158.219015796,17048389.40668889,4.1382,3.1122,2.5308,2.8728000000000002,48003120.00000001,36101520.0,29357280.000000004,33324480.000000004,170558.78074799996,341117.5614959999,371421.9821176558,170558.78074799996,34096778.81337778,65538407.135442786,71172094.27088556,48945991.64304477,51010077.01156343
75,110,94,77,71,2014485.054948655,316338.94800588477,632677.8960117695,361261.9647312398,466648.824126528,17048389.40668889,18861425.956142683,17048389.40668889,3.762,3.2148000000000003,2.6334,2.4282,43639200.0,37291680.00000001,30547440.0,28167120.0,170558.78074799996,341117.5614959999,372007.2862428655,170558.78074799996,34096778.81337778,61174487.13544278,72362254.27088557,50142135.20711678,45852717.01156342
76,115,88,73,63,2034468.903560221,316338.94800588477,632677.8960117695,361707.6045552777,466648.824126528,17048389.40668889,18879411.41989309,17048389.40668889,3.9330000000000003,3.0096000000000003,2.4966,2.1546000000000003,45622800.0,34911360.0,28960560.0,24993360.000000004,170558.78074799996,341117.5614959999,374005.67110402207,170558.78074799996,34096778.81337778,63158087.13544278,69981934.27088556,48575684.69555239,42678957.01156343
77,109,81,67,79,2011691.9274767528,316338.94800588477,632677.8960117695,361199.67798861634,466648.824126528,17048389.40668889,18858912.14141797,17048389.40668889,3.7278000000000002,2.7702,2.2914,2.7018,43242480.0,32134320.0,26580240.0,31340880.0,170558.78074799996,341117.5614959999,371727.97349567525,170558.78074799996,34096778.81337778,60777767.13544278,67204894.27088556,46172079.79290226,49026477.01156342
78,153,70,55,83,2009387.2192239366,316338.94800588477,632677.8960117695,361148.28299457853,466648.824126528,17048389.40668889,18856837.903990433,17048389.40668889,5.232600000000001,2.394,1.881,2.8386,60698160.00000001,27770400.0,21819600.0,32927760.0,170558.78074799996,341117.5614959999,371497.5026703936,170558.78074799996,34096778.81337778,78233447.13544278,62840974.27088555,41409083.6896554,50613357.01156342
79,122,100,73,87,2001830.9984078652,316338.94800588477,632677.8960117695,360979.77927038015,466648.824126528,17048389.40668889,18850037.30525597,17048389.40668889,4.1724000000000006,3.42,2.4966,2.9754,48399840.00000001,39672000.0,28960560.0,34514640.0,170558.78074799996,341117.5614959999,370741.8805887865,170558.78074799996,34096778.81337778,65935127.135442786,74742574.27088556,48542318.96511514,52200237.01156342
80,95,97,82,73,2019565.5159319635,316338.94800588477,632677.8960117695,361375.25901116757,466648.824126528,17048389.40668889,18865998.37102766,17048389.40668889,3.249,3.3174,2.8044000000000002,2.4966,37688400.0,38481840.0,32531040.000000004,28960560.0,170558.78074799996,341117.5614959999,372515.3323411963,170558.78074799996,34096778.81337778,55223687.13544278,73552414.27088556,52130928.96238002,46646157.01156342
81,131,88,73,87,2024502.715836331,316338.94800588477,632677.8960117695,361485.35856903496,466648.824126528,17048389.40668889,18870441.85094159,17048389.40668889,4.4802,3.0096000000000003,2.4966,2.9754,51970320.0,34911360.0,28960560.0,34514640.0,170558.78074799996,341117.5614959999,373009.05233163305,170558.78074799996,34096778.81337778,69505607.13544278,69981934.27088556,48565496.26184226,52200237.01156342
82,113,74,64,66,2016050.242361336,316338.94800588477,632677.8960117695,361296.86841054255,466648.824126528,17048389.40668889,18862834.624814093,17048389.40668889,3.8646000000000003,2.5308,2.1888,2.2572,44829360.0,29357280.000000004,25390080.0,26183520.0,170558.78074799996,341117.5614959999,372163.8049841336,170558.78074799996,34096778.81337778,62364647.13544278,64427854.27088555,44986375.298208766,43869117.01156342
83,112,89,73,83,2009659.2548626533,316338.94800588477,632677.8960117695,361154.3493893219,466648.824126528,17048389.40668889,18857082.73606528,17048389.40668889,3.8304,3.0438,2.4966,2.8386,44432640.0,35308080.0,28960560.0,32927760.0,170558.78074799996,341117.5614959999,371524.7062342653,170558.78074799996,34096778.81337778,61967927.13544278,70378654.27088556,48550321.791688874,50613357.01156342
84,142,91,68,92,2002165.094982485,316338.94800588477,632677.8960117695,360987.2296239942,466648.824126528,17048389.40668889,18850337.992173128,17048389.40668889,4.8564,3.1122,2.3256,3.1464000000000003,56334240.0,36101520.0,26976960.0,36498240.0,170558.78074799996,341117.5614959999,370775.2902462485,170558.78074799996,34096778.81337778,73869527.13544278,71172094.27088556,46559060.51204337,54183837.01156342
85,129,82,70,81,2025413.931126141,316338.94800588477,632677.8960117695,361505.6786699977,466648.824126528,17048389.40668889,18871261.944702417,17048389.40668889,4.4118,2.8044000000000002,2.394,2.7702,51176880.00000001,32531040.000000004,27770400.0,32134320.0,170558.78074799996,341117.5614959999,373100.1738606141,170558.78074799996,34096778.81337778,68712167.13544278,67601614.27088556,47376267.79723303,49819917.01156342
86,114,82,71,75,2027069.2343977378,316338.94800588477,632677.8960117695,361542.5919329543,466648.824126528,17048389.40668889,18872751.717646856,17048389.40668889,3.8988,2.8044000000000002,2.4282,2.565,45226080.0,32531040.000000004,28167120.0,29754000.0,170558.78074799996,341117.5614959999,373265.70418777375,170558.78074799996,34096778.81337778,62761367.13544278,67601614.27088556,47774680.01376758,47439597.01156342
87,135,84,66,84,2000675.935743445,316338.94800588477,632677.8960117695,360954.0213729636,466648.824126528,17048389.40668889,18848997.748857994,17048389.40668889,4.617,2.8728000000000002,2.2572,2.8728000000000002,53557200.0,33324480.000000004,26183520.0,33324480.000000004,170558.78074799996,341117.5614959999,370626.3743223445,170558.78074799996,34096778.81337778,71092487.13544278,68395054.27088556,45764098.1445533,51010077.01156343
88,128,82,63,76,2017171.4046396231,316338.94800588477,632677.8960117695,361321.87032934837,466648.824126528,17048389.40668889,18863843.670864552,17048389.40668889,4.3776,2.8044000000000002,2.1546000000000003,2.5992,50780160.0,32531040.000000004,24993360.000000004,30150720.000000004,170558.78074799996,341117.5614959999,372275.9212119623,170558.78074799996,34096778.81337778,68315447.13544278,67601614.27088556,44590801.46240587,47836317.01156343
89,106,64,50,79,2016279.3350612845,316338.94800588477,632677.8960117695,361301.9771777514,466648.824126528,17048389.40668889,18863040.808244046,17048389.40668889,3.6252,2.1888,1.71,2.7018,42052320.0,25390080.0,19836000.0,31340880.0,170558.78074799996,341117.5614959999,372186.7142541284,170558.78074799996,34096778.81337778,59587607.13544278,60460654.27088555,39432529.49967593,49026477.01156342
90,123,92,68,86,2021079.094987405,316338.94800588477,632677.8960117695,361409.0118241039,466648.824126528,17048389.40668889,18867360.592177555,17048389.40668889,4.2066,3.1464000000000003,2.3256,2.9412000000000003,48796560.0,36498240.0,26976960.0,34117920.0,170558.78074799996,341117.5614959999,372666.6902467405,170558.78074799996,34096778.81337778,66331847.13544278,71568814.27088556,46578396.294248395,51803517.01156342
91,114,95,74,72,2002988.6137626888,316338.94800588477,632677.8960117695,361005.5940927927,466648.824126528,17048389.40668889,18851079.159075312,17048389.40668889,3.8988,3.249,2.5308,2.4624,45226080.0,37688400.0,29357280.000000004,28563840.0,170558.78074799996,341117.5614959999,370857.64212426887,170558.78074799996,34096778.81337778,62761367.13544278,72758974.27088556,48940222.39529238,46249437.01156342
92,143,84,73,98,2018574.7037878786,316338.94800588477,632677.8960117695,361353.16390035447,466648.824126528,17048389.40668889,18865106.640097983,17048389.40668889,4.8906,2.8728000000000002,2.4966,3.3516,56730960.0,33324480.000000004,28960560.0,38878560.0,170558.78074799996,341117.5614959999,372416.25112678786,170558.78074799996,34096778.81337778,74266247.13544278,68395054.27088556,48559436.055125125,56564157.01156342
93,117,65,54,94,2022720.343341882,316338.94800588477,632677.8960117695,361445.61166240874,466648.824126528,17048389.40668889,18868837.715696584,17048389.40668889,4.0014,2.223,1.8468,3.2148000000000003,46416240.0,25786800.0,21422880.0,37291680.00000001,170558.78074799996,341117.5614959999,372830.8150821882,170558.78074799996,34096778.81337778,63951527.13544278,60857374.27088555,41025994.14244118,54977277.01156343
94,121,91,77,74,2005479.4195375403,316338.94800588477,632677.8960117695,361061.1390615719,466648.824126528,17048389.40668889,18853320.884272676,17048389.40668889,4.1382,3.1122,2.6334,2.5308,48003120.00000001,36101520.0,30547440.0,29357280.000000004,170558.78074799996,341117.5614959999,371106.722701754,170558.78074799996,34096778.81337778,65538407.135442786,71172094.27088556,50132928.746036,47042877.01156343
95,141,93,88,84,2014104.0084164168,316338.94800588477,632677.8960117695,361253.46739357087,466648.824126528,17048389.40668889,18861083.014263667,17048389.40668889,4.8222000000000005,3.1806,3.0096000000000003,2.8728000000000002,55937520.00000001,36894960.0,34911360.0,33324480.000000004,170558.78074799996,341117.5614959999,371969.18158964167,170558.78074799996,34096778.81337778,73472807.13544278,71965534.27088556,54505665.66324688,51010077.01156343
96,108,98,86,82,2003931.5119110162,316338.94800588477,632677.8960117695,361026.6207215004,466648.824126528,17048389.40668889,18851927.767408807,17048389.40668889,3.6936,3.3516,2.9412000000000003,2.8044000000000002,42845760.0,38878560.0,34117920.0,32531040.000000004,170558.78074799996,341117.5614959999,370951.9319391016,170558.78074799996,34096778.81337778,60381047.13544278,73949134.27088556,53701826.32006941,50216637.01156343
97,151,93,79,97,2013550.5407597825,316338.94800588477,632677.8960117695,361241.1250648279,466648.824126528,17048389.40668889,18860584.893372696,17048389.40668889,5.1642,3.1806,2.7018,3.3174,59904720.0,36894960.0,31340880.0,38481840.0,170558.78074799996,341117.5614959999,371913.83482397825,170558.78074799996,34096778.81337778,77440007.13544278,71965534.27088556,50934619.85326151,56167437.01156342
98,141,93,71,106,2000732.5831501326,316338.94800588477,632677.8960117695,360955.28461013275,466648.824126528,17048389.40668889,18849048.73152401,17048389.40668889,4.8222000000000005,3.1806,2.4282,3.6252,55937520.00000001,36894960.0,28167120.0,42052320.0,170558.78074799996,341117.5614959999,370632.0390630132,170558.78074799996,34096778.81337778,73472807.13544278,71965534.27088556,47747756.05519715,59737917.01156342
99,127,102,83,60,2019366.1562189353,316338.94800588477,632677.8960117695,361370.813289567,466648.824126528,17048389.40668889,18865818.94728593,17048389.40668889,4.3434,3.4884,2.8386,2.052,50383440.0,40465440.0,32927760.0,23803200.0,170558.78074799996,341117.5614959999,372495.3963698935,170558.78074799996,34096778.81337778,67918727.13544278,75536014.27088556,52527445.1569454,41488797.01156342
100,143,82,67,104,2023089.5277723954,316338.94800588477,632677.8960117695,361453.8444752092,466648.824126528,17048389.40668889,18869169.981684048,17048389.40668889,4.8906,2.8044000000000002,2.2914,3.5568,56730960.0,32531040.000000004,26580240.0,41258880.0,170558.78074799996,341117.5614959999,372867.7335252395,170558.78074799996,34096778.81337778,74266247.13544278,67601614.27088556,46183731.55968449,58944477.01156342
101,141,100,86,93,2008854.0800179192,316338.94800588477,632677.8960117695,361136.39399028436,466648.824126528,17048389.40668889,18856358.07870502,17048389.40668889,4.8222000000000005,3.42,2.9412000000000003,3.1806,55937520.00000001,39672000.0,34117920.0,36894960.0,170558.78074799996,341117.5614959999,371444.1887497919,170558.78074799996,34096778.81337778,73472807.13544278,74742574.27088556,53706858.661445096,54580557.01156342
102,130,97,82,75,2017183.5220540087,316338.94800588477,632677.8960117695,361322.14054768917,466648.824126528,17048389.40668889,18863854.576537497,17048389.40668889,4.446,3.3174,2.8044000000000002,2.565,51573600.0,38481840.0,32531040.000000004,29754000.0,170558.78074799996,341117.5614959999,372277.13295340084,170558.78074799996,34096778.81337778,69108887.13544278,73552414.27088556,52128493.850038595,47439597.01156342
103,119,83,72,110,2004008.453071812,316338.94800588477,632677.8960117695,361028.3365093862,466648.824126528,17048389.40668889,18851997.014453523,17048389.40668889,4.0698,2.8386,2.4624,3.762,47209680.0,32927760.0,28563840.0,43639200.0,170558.78074799996,341117.5614959999,370959.62605518114,170558.78074799996,34096778.81337778,64744967.13544278,67998334.27088556,48147824.97701809,61324797.01156342
104,133,91,77,91,2005643.0312296785,316338.94800588477,632677.8960117695,361064.7876023066,466648.824126528,17048389.40668889,18853468.134795602,17048389.40668889,4.5486,3.1122,2.6334,3.1122,52763760.00000001,36101520.0,30547440.0,36101520.0,170558.78074799996,341117.5614959999,371123.08387096785,170558.78074799996,34096778.81337778,70299047.13544278,71172094.27088556,50133096.00626888,53787117.01156342
105,134,86,71,85,2020934.373939161,316338.94800588477,632677.8960117695,361405.78454472806,466648.824126528,17048389.40668889,18867230.343234137,17048389.40668889,4.5828,2.9412000000000003,2.4282,2.907,53160480.0,34117920.0,28167120.0,33721200.0,170558.78074799996,341117.5614959999,372652.2181419161,170558.78074799996,34096778.81337778,70695767.13544278,69188494.27088556,47768408.34592078,51406797.01156342
106,123,73,60,107,2007402.498769548,316338.94800588477,632677.8960117695,361104.0237284457,466648.824126528,17048389.40668889,18855051.655581485,17048389.40668889,4.2066,2.4966,2.052,3.6594,48796560.0,28960560.0,23803200.0,42449040.0,170558.78074799996,341117.5614959999,371299.0306249548,170558.78074799996,34096778.81337778,66331847.13544278,64031134.27088555,43390654.70993489,60134637.01156342
